Datacenter,SqlInstance,DatabaseName,State,RecoveryModel,LastFull,TimeSince LastFull_inDays,FullBackupSize,LastT-Log,TimeSince LastT-Log_inMins,T-LogBackupSize,LastUpdated
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55498107,ONLINE,FULL,01-04-2023 06:16,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55499548,ONLINE,FULL,01-04-2023 06:16,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55499777,ONLINE,FULL,01-04-2023 06:16,4,0.02,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55499662,ONLINE,FULL,01-04-2023 06:16,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55500185,ONLINE,FULL,01-04-2023 06:16,4,0.45,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55501940,ONLINE,FULL,01-04-2023 06:16,4,0.05,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55504563,ONLINE,FULL,01-04-2023 06:16,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55506052,ONLINE,FULL,01-04-2023 06:16,4,0.14,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55506112,ONLINE,FULL,01-04-2023 06:18,4,40.63,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55507847,ONLINE,FULL,01-04-2023 06:18,4,0.58,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55508911,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55509119,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV56065011,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV56086175,ONLINE,FULL,01-04-2023 06:18,4,0.02,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV56609417,ONLINE,FULL,01-04-2023 06:18,4,0.02,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57007506,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV56933091,ONLINE,FULL,01-04-2023 06:18,4,2.77,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57007759,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57008125,ONLINE,FULL,01-04-2023 06:18,4,0.07,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57020638,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57019891,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57024145,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57024197,ONLINE,FULL,01-04-2023 06:18,4,1.71,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57026542,ONLINE,FULL,01-04-2023 06:18,4,0.05,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57026649,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57026689,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57028099,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57033657,ONLINE,FULL,01-04-2023 06:18,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57034600,ONLINE,FULL,01-04-2023 06:18,4,0.45,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,DBASupport,ONLINE,SIMPLE,01-04-2023 05:30,4,0.49,,,,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57035176,ONLINE,FULL,01-04-2023 06:19,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57036580,ONLINE,FULL,01-04-2023 06:19,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,DTIWork,ONLINE,SIMPLE,01-04-2023 05:30,4,2.62,,,,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57037226,ONLINE,FULL,01-04-2023 06:19,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1018846,ONLINE,FULL,01-04-2023 05:30,4,0.82,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1017067,ONLINE,FULL,01-04-2023 05:30,4,0.01,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57036617,ONLINE,FULL,01-04-2023 06:19,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1018947,ONLINE,FULL,01-04-2023 05:30,4,0.16,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57037227,ONLINE,FULL,01-04-2023 06:19,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1019511,ONLINE,FULL,01-04-2023 05:32,4,10.96,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57039632,ONLINE,FULL,01-04-2023 06:19,4,0.33,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1020220,ONLINE,FULL,01-04-2023 05:32,4,0.08,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57042070,ONLINE,FULL,01-04-2023 06:19,4,0.08,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54000007,ONLINE,FULL,01-04-2023 06:10,4,0.05,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54000085,ONLINE,FULL,01-04-2023 06:10,4,1.82,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54000781,ONLINE,FULL,01-04-2023 06:10,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54007775,ONLINE,FULL,01-04-2023 06:10,4,0.54,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54003034,ONLINE,FULL,01-04-2023 06:10,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54008865,ONLINE,FULL,01-04-2023 06:10,4,0.07,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54012577,ONLINE,FULL,01-04-2023 06:10,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54012846,ONLINE,FULL,01-04-2023 06:10,4,0.05,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54035904,ONLINE,FULL,01-04-2023 06:10,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54063230,ONLINE,FULL,01-04-2023 06:11,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54062112,ONLINE,FULL,01-04-2023 06:10,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54067256,ONLINE,FULL,01-04-2023 06:11,4,0.02,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54065963,ONLINE,FULL,01-04-2023 06:11,4,2.82,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54075514,ONLINE,FULL,01-04-2023 06:11,4,0.07,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54078833,ONLINE,FULL,01-04-2023 06:11,4,0.65,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54078849,ONLINE,FULL,01-04-2023 06:11,4,1.57,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54078853,ONLINE,FULL,01-04-2023 06:11,4,0.03,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54079810,ONLINE,FULL,01-04-2023 06:11,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54080663,ONLINE,FULL,01-04-2023 06:11,4,0.02,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54085784,ONLINE,FULL,01-04-2023 06:11,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54136753,ONLINE,FULL,01-04-2023 06:11,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54138995,ONLINE,FULL,01-04-2023 06:12,4,14.37,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54146150,ONLINE,FULL,01-04-2023 06:12,4,1.21,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54170322,ONLINE,FULL,01-04-2023 06:12,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54170473,ONLINE,FULL,01-04-2023 06:12,4,0.03,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54173546,ONLINE,FULL,01-04-2023 06:12,4,0.03,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54092347,ONLINE,FULL,01-04-2023 06:11,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54275747,ONLINE,FULL,01-04-2023 06:12,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54276246,ONLINE,FULL,01-04-2023 06:12,4,0.02,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54288740,ONLINE,FULL,01-04-2023 06:13,4,0.04,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1315184,ONLINE,FULL,01-04-2023 05:44,4,0.01,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54380213,ONLINE,FULL,01-04-2023 06:14,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54380323,ONLINE,FULL,01-04-2023 06:14,4,0.03,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54531785,ONLINE,FULL,01-04-2023 06:15,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV55119616,ONLINE,FULL,01-04-2023 06:15,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54534302,ONLINE,FULL,01-04-2023 06:15,4,0.18,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV53957651,ONLINE,FULL,01-04-2023 06:10,4,0.07,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV53989611,ONLINE,FULL,01-04-2023 06:10,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV53957742,ONLINE,FULL,01-04-2023 06:10,4,1.49,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV53990612,ONLINE,FULL,01-04-2023 06:10,4,0.06,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV53992611,ONLINE,FULL,01-04-2023 06:10,4,0.02,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54026137,ONLINE,FULL,01-04-2023 06:10,4,0.41,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54086939,ONLINE,FULL,01-04-2023 06:11,4,1.97,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV54023155,ONLINE,FULL,01-04-2023 06:10,4,0.01,05-04-2023 03:17,3,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57283119,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1314734,ONLINE,FULL,01-04-2023 05:44,4,0.01,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV9579361,ONLINE,FULL,01-04-2023 06:24,4,0.02,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1405777,ONLINE,FULL,01-04-2023 05:52,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57396254,ONLINE,FULL,01-04-2023 06:24,4,0.01,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1417488,ONLINE,FULL,01-04-2023 05:54,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1405783,ONLINE,FULL,01-04-2023 05:52,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57398046,ONLINE,FULL,01-04-2023 06:24,4,0.01,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1317193,ONLINE,FULL,01-04-2023 05:44,4,0.6,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57320981,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57240041,ONLINE,FULL,01-04-2023 06:22,4,0.02,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57236685,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57300443,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57422645,ONLINE,FULL,01-04-2023 06:26,4,0.01,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57422662,ONLINE,FULL,01-04-2023 06:26,4,0.01,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57268612,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1313985,ONLINE,FULL,01-04-2023 05:43,4,0,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1313322,ONLINE,FULL,01-04-2023 05:43,4,0.01,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1416215,ONLINE,FULL,01-04-2023 05:54,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV9221731,ONLINE,FULL,01-04-2023 06:24,4,0.03,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57268282,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1417487,ONLINE,FULL,01-04-2023 05:54,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57278640,ONLINE,FULL,01-04-2023 06:22,4,0.09,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV9170296,ONLINE,FULL,01-04-2023 06:24,4,0.01,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1431451,ONLINE,FULL,01-04-2023 05:57,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1314343,ONLINE,FULL,01-04-2023 05:44,4,2.52,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1431437,ONLINE,FULL,01-04-2023 05:57,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1309638,ONLINE,FULL,01-04-2023 05:43,4,0.01,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV9757182,ONLINE,FULL,01-04-2023 06:24,4,1.24,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1325508,ONLINE,FULL,01-04-2023 05:45,4,0.03,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57345218,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57345199,ONLINE,FULL,01-04-2023 06:22,4,0.04,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1417484,ONLINE,FULL,01-04-2023 05:54,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1325485,ONLINE,FULL,01-04-2023 05:45,4,0.01,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57379295,ONLINE,FULL,01-04-2023 06:22,4,0.18,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1333642,ONLINE,FULL,01-04-2023 05:45,4,0.01,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1363385,ONLINE,FULL,01-04-2023 05:48,4,0.02,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57381202,ONLINE,FULL,01-04-2023 06:23,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57351460,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1332211,ONLINE,FULL,01-04-2023 05:45,4,0.09,05-04-2023 03:15,5,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1417655,ONLINE,FULL,01-04-2023 05:54,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57370857,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1348378,ONLINE,FULL,01-04-2023 05:48,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1348214,ONLINE,FULL,01-04-2023 05:48,4,1.16,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1431453,ONLINE,FULL,01-04-2023 05:57,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1383457,ONLINE,FULL,01-04-2023 05:52,4,2.63,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57384739,ONLINE,FULL,01-04-2023 06:23,4,0.63,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57386309,ONLINE,FULL,01-04-2023 06:23,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1392681,ONLINE,FULL,01-04-2023 05:52,4,0.99,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57387327,ONLINE,FULL,01-04-2023 06:23,4,0.05,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1417482,ONLINE,FULL,01-04-2023 05:54,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,SbGatewayDatabase,ONLINE,FULL,01-04-2023 06:26,4,0.01,05-04-2023 03:19,1,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1358960,ONLINE,FULL,01-04-2023 05:48,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV1419277,ONLINE,FULL,01-04-2023 05:54,4,0.01,05-04-2023 03:16,4,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57377391,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
LVDC-EMS,ARQCSQL03.RLTVARC.LOCAL\INVARIANT,INV57378407,ONLINE,FULL,01-04-2023 06:22,4,0.01,05-04-2023 03:18,2,0,05-04-2023 03:21
